"Park_code","Loc_code","Unit_code","Location_code","Calendar_year","Start_date","Start_time","End_date","End_time","Hours_spent","Transect_easting","Transect_northing","GPS_file_name","Transect_notes","Event_notes","Entered_by","Entered_date","Updated_by","Updated_date","Verified_by","Verified_date","Certified_by","Certified_date","Is_excluded","QA_notes"
"SAJH","AC.2-2","AC","2-2","2007",5/22/2007 0:00:00,12/30/1899 13:11:00,5/22/2007 0:00:00,12/30/1899 17:00:00,2.80,498317,5367132,"E052213AP2T1.cor",,"No field forms. Data only collected using GPS data dictionary. There may have been an additional observer.. End date and start and end times taken from GPS files.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 18:12:25,"Grace_Lise",7/1/2016 19:58:15,"Boetsch_John",7/11/2016 18:54:35,0,"Field coordinates, start and end time entered from GPS data exports. Veg type, Origin and Cover class compared to exports from GPS data dictionary."
"SAJH","AC.2-2","AC","2-2","2014",6/25/2014 0:00:00,12/30/1899 12:40:00,6/25/2014 0:00:00,,4.50,498317,5367132,"R062512AC2-2.cor","high clouds, 70s, slight wind",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 17:49:14,"Casillas_Brownson_Ana",6/29/2016 16:12:27,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.2-3","AC","2-3","2007",5/9/2007 0:00:00,12/30/1899 10:49:00,5/23/2007 0:00:00,12/30/1899 9:25:00,1.00,499433,5367088,"E050910AP2T3.cor, E052309AP2T3.cor and E051713AP2T3A.cor",,"Across 3 days, including 5/17/2007. No field forms. Data only collected using GPS data dictionary? There may have been an additional observer, but not recorded.. Points 9-24 were collected on 5/9/2007 from 10:49 to 11:22. Points 1-8 were collected on 5/17/2007 from 13:31-13:53. Points 25-27 were collected on 5/23/2007 from 9:20-9:25.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 18:10:38,"Grace_Lise",7/2/2016 13:57:44,"Boetsch_John",7/11/2016 18:54:35,0,"Field coordinates, start and end time entered from GPS data exports. Veg type, Origin and Cover class compared to exports from GPS data dictionary."
"SAJH","AC.2-3","AC","2-3","2014",6/11/2014 0:00:00,12/30/1899 10:15:00,6/23/2014 0:00:00,12/30/1899 11:30:00,2.00,499433,5367088,"P062316A2-3A.cor and P061110AAC2-3.cor","light, overcast, light breeze","End time taken from GPS files.","jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 17:12:45,"Casillas_Brownson_Ana",6/29/2016 16:16:01,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.2-4","AC","2-4","2007",5/9/2007 0:00:00,12/30/1899 9:06:00,5/23/2007 0:00:00,12/30/1899 12:50:00,2.70,501083,5366866,"E050909AP2T4.cor and E052312AP2T4.cor",,"No field forms. Data only collected using GPS data dictionary? There may have been an additional observer, but not recorded.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 18:11:24,"Antonova_Natalya",7/5/2016 11:34:35,"Boetsch_John",7/11/2016 18:54:35,0,"Field coordinates, start and end time entered from GPS data exports. Veg type, Origin and Cover class compared to exports from GPS data dictionary. There was one last beach transect missing in database; need to verify if correct since Natasha moved endpoint, then add from 2007 spreadsheet. Will need final UTMs added to DB (LPG, 7/2/16). Last segment in the spreadsheet was eliminated because it extended beyond the high tide line."
"SAJH","AC.2-4","AC","2-4","2014",6/10/2014 0:00:00,12/30/1899 11:20:00,6/10/2014 0:00:00,12/30/1899 12:30:00,2.00,501083,5366866,"R061011AAC2-4.cor","Sunny, slight wind, 50 degrees",,"jboetsch",6/15/2016 15:40:27,"Casillas_Brownson_Ana",6/29/2016 8:44:33,"Casillas_Brownson_Ana",6/29/2016 16:03:42,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.2-5","AC","2-5","2007",5/8/2007 0:00:00,12/30/1899 9:20:00,5/8/2007 0:00:00,12/30/1899 11:37:00,2.25,498869,5367130,"E050809AP2T2.cor","None",,"Grace_Lise",8/6/2009 16:12:04,"Antonova_Natalya",7/1/2016 16:56:36,"Antonova_Natalya",7/1/2016 17:13:27,"Boetsch_John",7/11/2016 18:54:35,0,"Field coordinates, start and end time entered from GPS data exports. Veg type, Origin and Cover class compared to exports from GPS data dictionary because no field forms were filled out."
"SAJH","AC.2-5","AC","2-5","2014",6/12/2014 0:00:00,12/30/1899 13:25:00,6/12/2014 0:00:00,12/30/1899 16:25:00,3.00,498869,5367130,"I061215AAC2-5NORTH.c and P061213AAC2-5.cor","Partly cloudy, mostly sunny, warm breezy",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 18:13:10,"Casillas_Brownson_Ana",6/29/2016 16:21:40,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.3-1","AC","3-1","2008",5/1/2008 0:00:00,12/30/1899 13:40:00,5/1/2008 0:00:00,12/30/1899 15:28:00,2.25,499831,5366972,"J050113AP301.cor",,"GPS unit #22927","Grace_Lise",8/6/2009 16:12:04,"Antonova_Natalya",7/9/2016 17:23:36,"Antonova_Natalya",7/1/2016 15:59:52,"Boetsch_John",7/11/2016 18:54:35,0,"Field sheet had the original segment 34 deleted with note: "" This written record appears to be a mistake and hybrid between 33 and first point on next page. No pt recorded on GPS. -R.Rochefort"" SES 7/1/16"
"SAJH","AC.3-1","AC","3-1","2015",5/12/2015 0:00:00,12/30/1899 10:28:00,5/12/2015 0:00:00,,4.50,499831,5366972,"P051210AAC3-1.cor","Overcast, breezy",,"jboetsch",6/15/2016 15:40:27,"Casillas_Brownson_Ana",6/30/2016 12:36:00,"Casillas_Brownson_Ana",6/30/2016 12:36:00,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.3-2","AC","3-2","2009",6/24/2009 0:00:00,12/30/1899 12:00:00,6/24/2009 0:00:00,12/30/1899 12:40:00,0.75,501612,5366822,"E062412AP3T3",,"Was mistakenly surveyed this year because field crew could not identify correct transect line in GPS and did not field checked the easting coordinate. Panel 3 was not supposed to be surveyed in 2009.","Johnson_Sacha",12/2/2009 9:09:25,"Antonova_Natalya",7/8/2016 12:05:36,"Humphries_Tanner",6/30/2016 16:39:42,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.3-2","AC","3-2","2008",5/1/2008 0:00:00,12/30/1899 16:00:00,5/1/2008 0:00:00,12/30/1899 16:25:00,0.50,501612,5366822,"J050115AP3T2.cor","None","None","Grace_Lise",8/6/2009 16:12:04,"Silahua_Salvador",7/1/2016 12:44:36,"Silahua_Salvador",7/1/2016 12:44:40,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.3-2","AC","3-2","2015",5/10/2015 0:00:00,12/30/1899 12:55:00,5/13/2015 0:00:00,,1.00,501612,5366822,"R051316AA3-2.cor and P051012AAC3-2.cor","Overcast, slight breeze, muggy",,"jboetsch",6/15/2016 15:40:27,"Casillas_Brownson_Ana",6/30/2016 12:42:57,"Casillas_Brownson_Ana",6/30/2016 12:42:59,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.3-3","AC","3-3","2008",5/1/2008 0:00:00,,5/1/2008 0:00:00,,0.00,497798,5368098,"None","None","All forest from aerial photo. Coordinates taken from GIS.","Grace_Lise",8/6/2009 16:12:04,"Antonova_Natalya",7/1/2016 12:06:13,"Antonova_Natalya",7/1/2016 12:06:13,"Boetsch_John",7/11/2016 18:54:35,0,"No field data collected, entered as a placeholder record for data recorded after the fact using aerial imagery"
"SAJH","AC.3-3","AC","3-3","2015",5/12/2015 0:00:00,,5/12/2015 0:00:00,,0.00,497799,5368098,,,"No GPS collected. All trees. Start and end digitized in GIS. No phenology data recorded","Antonova_Natalya",6/22/2016 18:28:01,"Antonova_Natalya",7/8/2016 17:37:36,"Casillas_Brownson_Ana",6/30/2016 12:43:42,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.3-4","AC","3-4","2015",5/13/2015 0:00:00,12/30/1899 13:05:00,5/13/2015 0:00:00,,4.75,499460,5367015,"I051313AAC3-4.cor","Overcast, windy","No phenology data recorded","jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 19:14:16,"Casillas_Brownson_Ana",6/30/2016 12:45:45,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.3-4","AC","3-4","2008",5/1/2008 0:00:00,12/30/1899 13:54:00,5/1/2008 0:00:00,12/30/1899 16:19:00,2.40,499460,5367015,"R050113AP3T04.SSF and R050113AP3T04.cor",,"Start and end times taken from GPS files.","Grace_Lise",8/6/2009 16:12:04,"Rochefort_Regina_M",7/8/2016 16:17:03,"Antonova_Natalya",7/1/2016 16:01:01,"Boetsch_John",7/11/2016 18:54:35,0,"Road exists in the middle of the last segment that was never surveyed."
"SAJH","AC.3-5","AC","3-5","2009",6/24/2009 0:00:00,12/30/1899 14:10:00,6/24/2009 0:00:00,12/30/1899 15:10:00,1.00,500703,5366879,"E062414AP3T2",,"Was mistakenly surveyed this year because field crew could not identify correct transect line in GPS and did not field checked the easting coordinate. Panel 3 was not supposed to be surveyed in 2009.","Johnson_Sacha",12/2/2009 8:55:54,"Antonova_Natalya",7/8/2016 12:05:50,"Humphries_Tanner",6/30/2016 17:08:03,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.3-5","AC","3-5","2008",5/1/2008 0:00:00,12/30/1899 16:45:00,5/1/2008 0:00:00,12/30/1899 17:14:00,0.50,500704,5366879,"J050116P3T05.cor","None",,"Grace_Lise",8/6/2009 16:12:04,"Silahua_Salvador",7/1/2016 13:51:09,"Silahua_Salvador",7/1/2016 13:51:09,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.3-5","AC","3-5","2015",5/11/2015 0:00:00,12/30/1899 13:25:00,5/11/2015 0:00:00,,1.50,500704,5366879,"S051114AAC3-5.cor","Overcast, light wind",,"jboetsch",6/15/2016 15:40:27,"Casillas_Brownson_Ana",6/30/2016 12:51:31,"Casillas_Brownson_Ana",6/30/2016 12:51:31,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.4-1","AC","4-1","2009",7/8/2009 0:00:00,12/30/1899 15:25:00,7/8/2009 0:00:00,12/30/1899 18:15:00,2.75,498522,5367228,"J070815AP4T1",,"All PTEAQU is full grown @ .5-1m.","Johnson_Sacha",12/2/2009 9:16:03,"Humphries_Tanner",6/30/2016 17:11:06,"Humphries_Tanner",6/30/2016 17:16:15,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.4-2","AC","4-2","2009",6/24/2009 0:00:00,12/30/1899 15:30:00,6/24/2009 0:00:00,12/30/1899 16:30:00,1.00,500217,5366906,"E062415AP4T2",,"No end time was recorded, estimated one hour (TH).","Johnson_Sacha",12/2/2009 10:28:18,"Antonova_Natalya",7/5/2016 15:29:47,"Humphries_Tanner",6/30/2016 17:22:16,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.4-3","AC","4-3","2009",6/26/2009 0:00:00,12/30/1899 14:45:00,6/30/2009 0:00:00,12/30/1899 14:25:00,0.50,501428,5366832,"I062514AP4T3 and I063014AP4T3",,"this transect has two gps files. this one used a generic data dictionary and has not autonumbering","Johnson_Sacha",12/2/2009 10:38:16,"Antonova_Natalya",7/5/2016 15:33:48,"Humphries_Tanner",6/30/2016 17:28:11,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.4-4","AC","4-4","2009",6/3/2009 0:00:00,,6/3/2009 0:00:00,,,497724,5368334,"None","None","All native forest - no meadow. Walked throgh forest to search for H type. None found.","Johnson_Sacha",12/2/2009 10:59:41,"Antonova_Natalya",7/8/2016 14:46:01,"Humphries_Tanner",6/30/2016 17:30:14,"Boetsch_John",7/11/2016 18:54:35,0,"No start and end times recorded in the field and no GPS files to use for start and end times."
"SAJH","AC.4-5","AC","4-5","2009",7/8/2009 0:00:00,12/30/1899 11:01:00,7/8/2009 0:00:00,12/30/1899 14:00:00,3.00,499613,5366992,"J700811AP4T5",,,"Johnson_Sacha",12/2/2009 10:05:42,"Antonova_Natalya",7/8/2016 11:42:07,"Humphries_Tanner",6/30/2016 17:39:03,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.5-1","AC","5-1","2012",6/14/2012 0:00:00,12/30/1899 10:20:00,6/14/2012 0:00:00,12/30/1899 12:26:00,2.10,501034,5366876,"I061410AAC5-1.cor","windy, overcast",,"jboetsch",6/15/2016 15:40:27,"Rochefort_Regina_M",7/8/2016 16:07:26,"Wong_Michelle",6/30/2016 16:20:09,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.5-2","AC","5-2","2012",7/11/2012 0:00:00,12/30/1899 11:35:00,7/11/2012 0:00:00,12/30/1899 14:25:00,2.50,498888,5367126,"P071111AAC5-2.cor","clear, ~70F",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/8/2016 11:39:42,"Wong_Michelle",6/30/2016 16:29:02,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.5-3","AC","5-3","2012",7/6/2012 0:00:00,12/30/1899 8:30:00,7/6/2012 0:00:00,12/30/1899 10:00:00,1.50,500550,5366869,"P070608AAC5-3.cor","Clear, 75-80 F",,"jboetsch",6/15/2016 15:40:27,"Wong_Michelle",6/30/2016 16:31:32,"Wong_Michelle",6/30/2016 16:31:32,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.5-4","AC","5-4","2012",6/1/2012 0:00:00,12/30/1899 14:13:00,6/1/2012 0:00:00,12/30/1899 16:17:00,2.10,501793,5366803,"I060114AAC5-4.cor","Overcast, slight breeze",,"jboetsch",6/15/2016 15:40:27,"Rochefort_Regina_M",7/8/2016 16:08:48,"Wong_Michelle",6/30/2016 16:34:26,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.5-5","AC","5-5","2012",5/30/2012 0:00:00,12/30/1899 16:03:00,5/30/2012 0:00:00,12/30/1899 17:03:00,1.00,497702,5368380,"I053015BAC5-5.cor","Cloudy/sprinkling",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/6/2016 15:21:30,"Wong_Michelle",6/30/2016 16:35:50,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.6-1","AC","6-1","2013",7/17/2013 0:00:00,12/30/1899 8:20:00,7/17/2013 0:00:00,12/30/1899 10:50:00,2.50,499110,5367000,"R071708AAC6-1.cor","Scattered thunder showers, partly cloudy",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/6/2016 17:53:45,"Wong_Michelle",6/30/2016 15:24:24,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.6-2","AC","6-2","2013",7/16/2013 0:00:00,12/30/1899 12:55:00,7/16/2013 0:00:00,12/30/1899 13:45:00,0.75,500611,5367002,"R071613AAC6-2.cor","Hot, Clear","Started at top of cliff a little too late for survey turning brown","jboetsch",6/15/2016 15:40:27,"Wong_Michelle",6/30/2016 15:25:34,"Wong_Michelle",6/30/2016 15:26:38,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.6-3","AC","6-3","2013",7/17/2013 0:00:00,12/30/1899 11:15:00,7/17/2013 0:00:00,12/30/1899 13:38:00,2.50,498642,5367219,"R071711AAC6-3.cor","Breezy, warm, mostly sunny, few scattered clouds",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 17:40:55,"Wong_Michelle",6/30/2016 15:34:00,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.6-4","AC","6-4","2013",7/16/2013 0:00:00,12/30/1899 15:15:00,7/16/2013 0:00:00,12/30/1899 18:00:00,2.75,499950,5366954,"R071615AAC6-4.cor","Upper 70's, hot, muggy, dry, clear, warm",,"jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/9/2016 17:53:55,"Wong_Michelle",6/30/2016 15:40:12,"Boetsch_John",7/11/2016 18:54:35,0,
"SAJH","AC.6-5","AC","6-5","2013",7/16/2013 0:00:00,12/30/1899 14:00:00,7/16/2013 0:00:00,12/30/1899 14:45:00,0.75,501290,5366846,"R071614A.cor","78-82F, clear, high clouds","Start is at cliff edge","jboetsch",6/15/2016 15:40:27,"Antonova_Natalya",7/6/2016 13:27:41,"Wong_Michelle",6/30/2016 15:42:56,"Boetsch_John",7/11/2016 18:54:35,0,
